raw_time,text_content
2022-01-07T03:22:45.000Z,MMDA ALERT: Vehicular accident at C3 A. Bonifacio EB involving multicab and delivery van as of 11:18 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-07T02:47:35.000Z,MMDA ALERT: Vehicular accident at Agham Phil. Science SB involving motorcycle and AUV as of 10:44 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-07T02:36:39.000Z,MMDA ALERT: Vehicular accident at Roxas P. Ocampo NB involving motorcycle and AUV as of 10:30 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-07T02:34:36.000Z,MMDA ALERT: Vehicular accident at Quezon Ave. Araneta NB involving motorcycle and bicycle as of 10:22 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-07T02:02:53.000Z,MMDA ALERT: Vehicular accident at Congressional Jupiter WB involving motorcycle and closed van as of 9:52 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-07T01:12:54.000Z,MMDA ALERT: Vehicular accident at East Ave. Heart center WB involving motorcycle and bus as of 9:01 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-07T01:12:38.000Z,MMDA ALERT: Vehicular accident at C5 McKinley NB involving 2 motorcycles and Elf truck as of 9:01 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-07T02:02:53.000Z,MMDA ALERT: Vehicular accident at Congressional Jupiter WB involving motorcycle and closed van as of 9:52 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-07T01:12:54.000Z,MMDA ALERT: Vehicular accident at East Ave. Heart center WB involving motorcycle and bus as of 9:01 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-07T01:12:38.000Z,MMDA ALERT: Vehicular accident at C5 McKinley NB involving 2 motorcycles and Elf truck as of 9:01 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-07T00:51:49.000Z,MMDA ALERT: Vehicular accident at Commonwealth Sandigan EB involving motorcycle and car as of 8:48 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-06T23:43:08.000Z,MMDA ALERT: Vehicular accident at Mindanao Congressional SB involving motorcycle and SUV as of 7:36 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-06T23:42:39.000Z,MMDA ALERT: Vehicular accident at Bonifacio drive 26th St. SB involving 2 motorcycles as of 7:30 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-06T04:53:29.000Z,MMDA ALERT: Vehicular accident at Congressional Ave. Jupiter St. WB involving 2 Motorcycle as of 12:28 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-06T03:31:03.000Z,MMDA ALERT: Vehicular accident at EDSA Ortigas MRT SB involving taxi and bicycle as of 11:25 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-06T02:27:12.000Z,MMDA ALERT: Vehicular accident at Quezon Ave. Araneta SB involving SUV and van as of 10:22 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-06T02:19:27.000Z,MMDA ALERT: Vehicular accident at C5 Julia Vargas SB involving 2 closed van as of 10:14 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-06T01:48:54.000Z,MMDA ALERT: Vehicular accident at C5 Greenmeadows SB involving motorcycle and 2 bicycle as of 9:43 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-06T01:41:27.000Z,MMDA ALERT: Vehicular accident at EDSA Boni MRT SB involving taxi and bicycle as of 9:36 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-05T23:21:23.000Z,MMDA ALERT: Vehicular accident at Aurora Katipunan NB involving car and L300 as of 7:16 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-05T19:31:19.000Z,MMDA ALERT: Vehicular accident at EDSA Shaw SB Tunnel involving SUV Hitting Barrier as of 3:00 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-05T05:18:15.000Z,MMDA ALERT: Vehicular accident at Mel Lopez blvd. Intramuros golf course NB involving truck and tricycle as of 12:50 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-05T04:45:55.000Z,MMDA ALERT: Vehicular accident at EDSA Timog flyover NB involving motorcycle and AUV as of 12:22 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-05T04:28:40.000Z,MMDA ALERT: Vehicular accident at C5 Lanuza SB involving motorcycle and Pick-up as of 12:21 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-05T04:15:19.000Z,MMDA ALERT: Vehicular accident at Marcos highway Bali Oasis WB involving 2 motorcycles as of 12:09 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-05T00:34:00.000Z,MMDA ALERT: Vehicular accident at Mindanao Tandang Sora NB involving AUV and van as of 8:28 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-05T00:23:09.000Z,MMDA ALERT: Vehicular accident at C5 Libis tunnel SB involving motorcycle and car as of 8:09 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-04T23:19:32.000Z,MMDA ALERT: Vehicular accident at Marcos Highway Marcos bridge WB involving motorcycle as of 7:14 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-04T23:00:10.000Z,MMDA ALERT: Vehicular accident at C5 Kalayaan SB involving car and motorcycle as of 6:55 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-04T21:02:38.000Z,MMDA ALERT: Vehicular accident at Quezon Avenue Tunnel EB before Agham Road involving Tanker and Car as of 4:16 PM. 2 lane's occupied. MMDA on site. #mmda
2022-01-04T13:39:00.000Z,MMDA ALERT: Vehicular accident at EDSA Shaw tunnel NB involving 2 MCs as of 9:31 PM. 1 lane occupied. MMDA on site. #mmda
